transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,amount_to_sender_avg,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,same_day_count,rapid_transfer_count,is_new_recipient,unique_recipients_7d,hour,is_off_hours,counterparty_change_score_7d
146,ACC000003,8687.43,5743.733157894737,48548.1,1.5125058496248498,0.2490473558918979,0.2490473558918979,15,38,0.8761904761904762,1,210.6,0,0,1.0,13,9,0.0,0.9473684210526316
147,ACC000003,263.79,6643.312857142858,48548.1,0.03970759855399167,-0.48983027943914775,-0.48983027943914775,10,28,0.49523809523809526,3,26526.23,3,0,1.0,10,15,0.0,0.9444444444444444
148,ACC000003,116.99,16662.373333333333,48548.1,0.007021208663351679,-0.880972408425629,-0.880972408425629,6,6,0.657142857142857,0,0.0,0,0,1.0,6,14,0.0,0.0
149,ACC000003,409.76,7895.92,48548.1,0.05189515597929057,-0.5254060596560093,-0.5254060596560093,7,20,0.33333333333333337,1,29971.01,1,0,1.0,6,14,0.0,0.9444444444444444
150,ACC000003,7343.94,6423.329310344827,48548.1,1.1433229786572707,0.07164142803075746,0.07164142803075746,11,29,0.6047619047619047,0,0.0,0,0,1.0,11,11,0.0,0.9333333333333333
151,ACC000004,1917.5,9355.997142857143,34716.78,0.20494875861135975,-0.5609575716658541,-0.5609575716658541,7,7,0.7666666666666666,2,2511.7200000000003,2,1,1.0,7,11,0.0,0.0
152,ACC000004,835.93,6917.462272727274,46446.58,0.12084344909197847,-0.476578527359941,-0.476578527359941,18,22,1.8380952380952382,3,5112.55,3,0,1.0,18,13,0.0,0.9523809523809523
153,ACC000004,24742.35,8426.185,34716.78,2.9363644401351263,1.2902719977346127,1.2902719977346127,8,8,0.8761904761904762,3,4429.22,3,1,1.0,8,13,0.0,0.0
154,ACC000004,937.24,9009.50625,46446.58,0.10402789831018763,-0.5600325365060959,-0.5600325365060959,15,16,1.6095238095238096,4,50014.840000000004,4,0,1.0,15,15,0.0,1.0
155,ACC000004,1154.07,20263.0,34716.78,0.05695454769777426,-1.3442174665376,-1.3442174665376,3,3,0.3285714285714285,2,26072.22,2,1,1.0,3,16,0.0,0.0
156,ACC000004,847.52,6545.386590909091,46484.22,0.12948356651341622,-0.4463060321006122,-0.4463060321006122,11,44,0.10476190476190483,3,3383.08,0,0,1.0,11,8,1.0,0.9583333333333334
157,ACC000004,502.21,9276.326,34716.78,0.054138890763433714,-0.6937991057685956,-0.6937991057685956,10,10,1.0952380952380953,1,611.43,1,0,1.0,10,16,0.0,0.0
158,ACC000004,770.67,6306.387826086957,46484.22,0.12220466315313691,-0.44157175539993676,-0.44157175539993676,10,46,-0.10476190476190483,0,0.0,0,0,1.0,10,15,0.0,0.9523809523809523
159,ACC000004,46446.58,7373.798461538462,34716.78,6.298867570393215,3.3609668430550403,3.3609668430550403,12,13,1.2809523809523808,1,1722.12,1,0,1.0,12,9,0.0,1.0
160,ACC000004,518.89,5979.681428571429,46484.22,0.08677552578649077,-0.44709452772921693,-0.44709452772921693,10,49,-0.2047619047619047,1,1371.38,1,0,1.0,9,17,1.0,1.0
161,ACC000004,1384.87,7917.624857142857,46484.22,0.1749097772358644,-0.46704257145712613,-0.46704257145712613,16,35,1.1190476190476188,2,53337.42,2,0,1.0,16,11,0.0,1.0
162,ACC000004,618.4,8136.29,46446.58,0.07600515714164564,-0.5442865189862091,-0.5442865189862091,15,18,1.5428571428571427,2,2301.12,1,0,1.0,15,14,0.0,1.0
163,ACC000004,1514.24,7543.518965517242,46446.58,0.2007339024296033,-0.45124243424143157,-0.45124243424143157,20,29,1.8904761904761904,6,65741.95,2,0,1.0,20,13,0.0,0.9642857142857143
164,ACC000004,25137.49,17825.755,34716.78,1.4101781383172831,0.43287692724390625,0.43287692724390625,2,2,0.21904761904761905,1,934.73,1,0,1.0,2,12,0.0,0.0
165,ACC000004,1020.08,6800.996666666666,46484.22,0.14998978090956278,-0.4442758685059918,-0.4442758685059918,9,42,-0.1142857142857141,2,2634.1400000000003,1,0,1.0,9,13,0.0,0.9565217391304348
166,ACC000004,1249.31,6418.767333333334,46484.22,0.19463394373436807,-0.4085886414200501,-0.4085886414200501,10,45,-0.0714285714285714,0,0.0,0,0,1.0,10,10,0.0,0.9583333333333334
167,ACC000004,1662.24,7537.5629729729735,46484.22,0.22052751080955516,-0.42894077775492234,-0.42894077775492234,13,37,0.6238095238095238,1,388.09,1,0,0.0,13,15,0.0,1.0
168,ACC000004,46484.22,6783.3132352941175,46446.58,6.852730868764679,3.174841643878397,3.174841643878397,15,34,1.0095238095238095,1,6853.2,1,0,1.0,15,9,0.0,1.0
169,ACC000004,6853.2,6781.195454545455,46446.58,1.0106182672269504,0.005672823509871078,0.005672823509871078,14,33,0.8999999999999999,0,0.0,0,0,1.0,14,8,1.0,1.0
170,ACC000004,661.0,6418.805,46446.58,0.10297866970565393,-0.46701248358960107,-0.46701248358960107,19,24,1.9142857142857144,1,1031.22,1,0,1.0,19,16,0.0,0.9565217391304348
171,ACC000004,883.72,7147.303548387097,46446.58,0.1236438321133605,-0.4814027793428365,-0.4814027793428365,22,31,2.109523809523809,1,1290.12,1,0,1.0,22,14,0.0,0.9666666666666667
172,ACC000004,1290.12,7342.543000000001,46446.58,0.1757047932848333,-0.4591626849283138,-0.4591626849283138,21,30,2.0,2,20419.170000000002,0,0,1.0,21,11,0.0,0.9655172413793104
173,ACC000004,388.09,7736.1594444444445,46484.22,0.050165718892815535,-0.5311764764378544,-0.5311764764378544,13,36,0.6571428571428573,0,0.0,0,0,1.0,13,13,0.0,1.0
174,ACC000004,1335.07,6666.556744186047,46484.22,0.20026380202408453,-0.41363706797661465,-0.41363706797661465,10,43,-0.004761904761904745,3,3654.2200000000003,2,0,1.0,10,13,0.0,0.9583333333333334
175,ACC000004,1160.64,10721.890000000001,34716.78,0.10824957167066628,-0.689873654452221,-0.689873654452221,6,6,0.657142857142857,1,1351.08,1,0,1.0,6,9,0.0,0.0
176,ACC000004,1722.12,7844.7716666666665,34716.78,0.21952455382703936,-0.5110551432311179,-0.5110551432311179,11,12,1.1714285714285713,1,871.79,0,0,1.0,11,8,1.0,1.0
177,ACC000004,34716.78,34716.78,34716.78,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,8,1.0,0.0
178,ACC000004,683.35,10164.711428571429,46446.58,0.06722768322563581,-0.6296369289505594,-0.6296369289505594,13,14,1.3904761904761904,2,48168.700000000004,2,0,1.0,13,9,0.0,1.0
179,ACC000004,770.91,7382.949210526316,46484.22,0.10441762201219901,-0.4880261457192918,-0.4880261457192918,9,38,0.019047619047619202,2,2050.33,0,0,1.0,8,13,0.0,1.0
180,ACC000004,1684.74,7213.409743589743,46484.22,0.23355667567576602,-0.41214188828362414,-0.41214188828362414,7,39,-0.30000000000000004,0,0.0,0,0,1.0,7,14,0.0,0.9615384615384616
181,ACC000004,1253.69,7462.233,46446.58,0.16800467098789332,-0.4681818926767694,-0.4681818926767694,16,20,1.619047619047619,1,2173.04,1,0,1.0,16,11,0.0,1.0
182,ACC000004,18904.93,7137.754285714285,46446.58,2.6485823472288605,0.8767539428187606,0.8767539428187606,20,28,1.9238095238095239,5,46837.020000000004,1,0,1.0,20,11,0.0,0.962962962962963
183,ACC000004,42778.51,5817.726296296297,46446.58,7.35313210372819,3.146157066126601,3.146157066126601,21,27,2.1,4,4058.51,0,0,1.0,21,9,0.0,0.9615384615384616
184,ACC000004,934.73,34716.78,34716.78,0.026924444029659433,0.0,0.0,1,1,0.10952380952380952,0,0.0,0,0,1.0,1,12,0.0,0.0
185,ACC000004,1363.88,8534.667058823528,46446.58,0.15980471066999136,-0.5081353282787082,-0.5081353282787082,16,17,1.719047619047619,5,50952.08,0,0,1.0,16,8,1.0,1.0
186,ACC000004,1027.93,6941.803170731707,46484.22,0.14807824058365662,-0.45013249200811056,-0.45013249200811056,8,41,-0.2238095238095239,1,1606.21,0,0,1.0,8,11,0.0,0.9545454545454546
187,ACC000004,1037.19,15485.7675,34716.78,0.0669769838659918,-0.9740576839386503,-0.9740576839386503,4,4,0.4380952380952381,0,0.0,0,0,1.0,4,17,1.0,0.0
188,ACC000004,1306.88,5991.220384615385,46446.58,0.21813251993798874,-0.39239846821896956,-0.39239846821896956,21,26,2.1333333333333333,3,2751.63,3,0,1.0,21,17,1.0,0.96
189,ACC000004,871.79,8478.67909090909,34716.78,0.10282144077545527,-0.617495104807154,-0.617495104807154,11,11,1.2047619047619047,2,1113.6399999999999,0,0,1.0,11,8,1.0,0.0
190,ACC000004,2173.04,7740.611578947368,46446.58,0.28073233979472045,-0.41093992225655585,-0.41093992225655585,15,19,1.5095238095238095,0,0.0,0,0,1.0,15,8,1.0,1.0
191,ACC000004,1329.32,6951.5665625,46446.58,0.19122596152225219,-0.43744434217321004,-0.43744434217321004,20,32,1.7904761904761906,0,0.0,0,0,1.0,20,8,1.0,0.9666666666666667
192,ACC000004,768.5,6188.606595744681,46484.22,0.12417981141803791,-0.4361201800899681,-0.4361201800899681,11,47,0.004761904761904745,1,770.67,0,0,1.0,11,9,0.0,0.9444444444444444
193,ACC000004,1371.38,6075.687708333334,46484.22,0.22571601205227076,-0.3817745874547055,-0.3817745874547055,10,48,-0.17142857142857149,0,0.0,0,0,0.0,10,10,0.0,1.0
194,ACC000004,611.43,10239.092222222222,34716.78,0.05971525470519685,-0.7418312932544356,-0.7418312932544356,9,9,0.9857142857142858,0,0.0,0,0,1.0,9,15,0.0,0.0
195,ACC000004,1351.08,12596.052,34716.78,0.1072621802450482,-0.7770406023076722,-0.7770406023076722,5,5,0.5476190476190477,0,0.0,0,0,1.0,5,8,1.0,0.0
196,ACC000004,1606.21,7075.193000000001,46484.22,0.22701995549803372,-0.412012322934783,-0.412012322934783,8,40,-0.19047619047619047,0,0.0,0,0,1.0,8,16,0.0,0.9545454545454546
197,ACC000004,1059.41,6188.4928,46446.58,0.17119030986026196,-0.42275567687364857,-0.42275567687364857,20,25,2.0238095238095237,2,1692.22,2,0,1.0,20,17,1.0,0.9583333333333334
198,ACC000004,1031.22,6653.047826086957,46446.58,0.15499963730255045,-0.4482473631379624,-0.4482473631379624,18,23,1.804761904761905,1,835.93,0,0,1.0,18,13,0.0,0.9545454545454546
199,ACC000004,1162.79,9532.620666666666,46446.58,0.12198009767303584,-0.5678755994370619,-0.5678755994370619,14,15,1.5,3,48852.05,3,0,1.0,14,12,0.0,1.0
200,ACC000004,1685.82,7166.588095238096,46446.58,0.23523327664389673,-0.42131429839694307,-0.42131429839694307,17,21,1.7285714285714284,2,3426.73,2,0,0.0,17,12,0.0,1.0
201,ACC000005,1320.87,1059.305,1325.75,1.2469213304949942,1.2253151600470567,1.2253151600470567,4,4,0.4380952380952381,3,2911.47,3,0,1.0,3,17,1.0,0.0
202,ACC000005,631.81,2278.4635714285714,17699.42,0.27729651152766166,-0.38358577336319677,-0.38358577336319677,14,14,1.5333333333333332,4,5176.52,3,0,1.0,13,17,1.0,0.0
203,ACC000005,668.36,4287.276666666667,44961.33,0.15589383470314877,-0.3799934606153088,-0.3799934606153088,9,39,-0.014285714285714235,2,1491.4,1,0,1.0,9,12,0.0,1.0
204,ACC000005,877.05,1063.85,1325.75,0.8244113361846125,-0.8278951232491745,-0.8278951232491745,6,6,0.657142857142857,1,825.01,0,0,1.0,5,10,0.0,0.0
205,ACC000005,893.81,1068.045,1325.75,0.8368654878773834,-0.6761025203236264,-0.6761025203236264,2,2,0.21904761904761905,1,810.34,1,0,1.0,1,13,0.0,0.0
206,ACC000005,44961.33,3217.442857142857,30366.78,13.974243520808452,5.9303339835544655,5.9303339835544655,20,21,2.1571428571428575,0,0.0,0,0,1.0,19,13,0.0,0.9473684210526316
207,ACC000005,1135.8,4046.128333333333,44961.33,0.2807127966364554,-0.3157035279815932,-0.3157035279815932,8,42,-0.2571428571428571,1,1265.43,1,0,1.0,7,17,1.0,1.0
208,ACC000005,799.81,4196.80375,44961.33,0.19057598297275632,-0.36058488418619483,-0.36058488418619483,7,40,-0.33333333333333326,0,0.0,0,0,0.0,7,16,0.0,1.0
209,ACC000005,937.75,3739.8882352941177,30366.78,0.25074278721761106,-0.3624834550395561,-0.3624834550395561,17,17,1.8619047619047617,2,31047.8,2,0,1.0,16,16,0.0,0.0
210,ACC000005,850.07,4326.094,44961.33,0.19649827303798761,-0.3721700503051416,-0.3721700503051416,9,45,-0.2142857142857142,2,23601.04,0,0,1.0,9,8,1.0,0.9411764705882353
211,ACC000005,780.98,4379.547631578947,44961.33,0.17832435349457204,-0.37364800115539043,-0.37364800115539043,9,38,0.019047619047619202,2,1713.85,0,0,1.0,9,11,0.0,1.0
212,ACC000005,29413.79,3960.548064516129,44961.33,7.426696891656979,2.6749866342734503,2.6749866342734503,19,31,1.680952380952381,3,3112.82,3,0,1.0,18,16,0.0,0.9642857142857143
213,ACC000005,963.96,4060.434333333333,44961.33,0.23740317435663494,-0.320660032546437,-0.320660032546437,18,30,1.5714285714285716,3,2777.75,2,0,1.0,17,15,0.0,0.962962962962963
214,ACC000005,1003.43,4575.248888888888,44961.33,0.21931703047605913,-0.36233015554492953,-0.36233015554492953,9,36,0.08571428571428585,0,0.0,0,0,1.0,9,11,0.0,1.0
215,ACC000005,2307.11,5114.892272727273,44961.33,0.45105739808080914,-0.25326953658672957,-0.25326953658672957,21,22,2.2666666666666666,1,44961.33,1,0,1.0,20,15,0.0,0.95
216,ACC000005,1143.07,4755.961875,44961.33,0.24034465162738503,-0.34874334028329973,-0.34874334028329973,11,32,0.5047619047619047,0,0.0,0,0,1.0,11,15,0.0,0.9655172413793104
217,ACC000005,799.31,2505.562727272727,17699.42,0.3190141644827382,-0.35473720923840746,-0.35473720923840746,11,11,1.2047619047619047,5,21178.089999999997,0,0,1.0,10,9,0.0,0.0
218,ACC000005,803.14,4790.041470588236,44961.33,0.16766869450534658,-0.39463922513093863,-0.39463922513093863,11,34,0.4380952380952381,1,9527.56,0,0,1.0,11,9,0.0,1.0
219,ACC000005,832.13,3584.213888888889,30366.78,0.23216527411481053,-0.3649998989095763,-0.3649998989095763,18,18,1.9714285714285715,3,31985.55,3,0,1.0,17,17,1.0,0.0
220,ACC000005,839.22,2672.1969999999997,17699.42,0.3140561867257542,-0.3655493682680593,-0.3655493682680593,10,10,1.0952380952380953,4,20338.87,4,0,1.0,9,17,1.0,0.0
221,ACC000005,22549.22,3911.9320454545455,44961.33,5.7642156709242895,2.064484563669787,2.064484563669787,8,44,-0.32380952380952377,2,2187.62,1,0,1.0,8,15,0.0,0.9375
222,ACC000005,798.5,3439.3673684210526,30366.78,0.2321647891794054,-0.3585922724836942,-0.3585922724836942,18,19,1.9380952380952383,2,1769.88,0,0,0.0,18,13,0.0,0.9444444444444444
223,ACC000005,17699.42,983.2825,1325.75,18.000340695578327,67.0019665720419,67.0019665720419,8,8,0.8761904761904762,3,2308.17,2,0,1.0,7,13,0.0,0.0
224,ACC000005,1098.71,4162.562758620689,44961.33,0.26395037473598826,-0.3124561834317635,-0.3124561834317635,17,29,1.4619047619047616,2,1679.04,1,0,1.0,16,11,0.0,0.9615384615384616
225,ACC000005,1051.82,3978.4462790697676,44961.33,0.2643795909809129,-0.32085703069845356,-0.32085703069845356,8,43,-0.29047619047619055,2,2401.23,0,0,0.0,7,10,0.0,1.0
226,ACC000005,825.01,1111.618,1325.75,0.7421704218535504,-1.3164159694514947,-1.3164159694514947,5,5,0.5476190476190477,2,2528.1899999999996,0,0,1.0,4,15,0.0,0.0
227,ACC000005,657.24,4829.319583333333,44961.33,0.13609370609230925,-0.3914561513492919,-0.3914561513492919,19,24,1.9142857142857144,1,1068.93,0,0,1.0,18,8,1.0,1.0
228,ACC000005,628.89,4408.714074074074,44961.33,0.14264703708009926,-0.37354064468855136,-0.37354064468855136,17,27,1.5285714285714285,0,0.0,0,0,1.0,16,15,0.0,0.9583333333333334
229,ACC000005,1207.32,1009.9666666666667,1325.75,1.195405788969933,0.873717408436319,0.873717408436319,3,3,0.3285714285714285,2,1704.15,2,0,1.0,2,17,1.0,0.0
230,ACC000005,1050.15,4273.720357142857,44961.33,0.24572267538395162,-0.3236094088742944,-0.3236094088742944,17,28,1.495238095238095,1,628.89,0,0,1.0,16,8,1.0,0.96
231,ACC000005,30366.78,2075.7075,17699.42,14.629604604695025,6.983344158515542,6.983344158515542,16,16,1.7523809523809524,1,681.02,1,0,1.0,15,12,0.0,0.0
232,ACC000005,460.36,4047.9963265306124,44961.33,0.11372539964594225,-0.39866217075664984,-0.39866217075664984,9,49,-0.3476190476190475,0,0.0,0,0,1.0,9,12,0.0,0.9375
233,ACC000005,1193.33,4662.4364000000005,44961.33,0.2559455824426902,-0.331196391613779,-0.331196391613779,20,25,2.0238095238095237,2,1726.17,1,0,1.0,19,10,0.0,1.0
234,ACC000005,1325.75,1325.75,1325.75,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,10,0.0,0.0
235,ACC000005,606.11,1037.1642857142856,1325.75,0.5843915070625263,-1.9693336631239837,-1.9693336631239837,7,7,0.7666666666666666,2,1702.06,1,0,1.0,6,13,0.0,0.0
236,ACC000005,1044.41,4676.13,44961.33,0.22334922254086179,-0.3639213774323299,-0.3639213774323299,11,35,0.40476190476190466,1,803.14,1,0,1.0,11,15,0.0,1.0
237,ACC000005,1068.93,4992.814782608696,44961.33,0.2140936619005712,-0.3613962036200749,-0.3613962036200749,20,23,2.0904761904761906,1,2307.11,0,0,1.0,19,13,0.0,1.0
238,ACC000005,681.02,2168.6866666666665,17699.42,0.3140241559407691,-0.3569668054025935,-0.3569668054025935,15,15,1.6428571428571428,0,0.0,0,0,1.0,14,11,0.0,0.0
239,ACC000005,9527.56,4646.480303030303,44961.33,2.0504896994368824,0.4775842657562389,0.4775842657562389,12,33,0.6142857142857141,1,1143.07,0,0,1.0,12,9,0.0,0.9666666666666667
240,ACC000005,810.34,1325.75,1325.75,0.6112313784650198,0.0,0.0,1,1,0.10952380952380952,0,0.0,0,0,0.0,1,11,0.0,0.0
241,ACC000005,1265.43,4113.950243902439,44961.33,0.3075948723190268,-0.30563738303739035,-0.30563738303739035,7,41,-0.3666666666666667,1,799.81,0,0,1.0,6,12,0.0,1.0
242,ACC000005,1195.15,4250.528260869565,44961.33,0.28117681536259176,-0.33025045807335884,-0.33025045807335884,9,46,-0.24761904761904763,0,0.0,0,0,0.0,9,12,0.0,0.9333333333333333
243,ACC000005,1281.04,4529.009230769231,44961.33,0.2828521503769206,-0.3155602996917491,-0.3155602996917491,21,26,2.1333333333333333,2,1850.57,2,0,0.0,20,14,0.0,1.0
244,ACC000005,661.18,4118.555,44961.33,0.1605368873306293,-0.3808091535905736,-0.3808091535905736,10,48,-0.17142857142857149,2,2166.34,0,0,1.0,10,9,0.0,0.9333333333333333
245,ACC000005,710.42,4478.713243243243,44961.33,0.1586214525057541,-0.3868478944773017,-0.3868478944773017,10,37,0.1952380952380952,1,1003.43,1,0,1.0,10,14,0.0,1.0
246,ACC000005,1156.29,2840.631111111111,17699.42,0.40705390977278916,-0.32029984813548057,-0.32029984813548057,9,9,0.9857142857142858,4,20007.589999999997,3,0,1.0,8,15,0.0,0.0
247,ACC000005,971.19,4185.520212765958,44961.33,0.23203567313755707,-0.3507806535499485,-0.3507806535499485,9,47,-0.28095238095238084,1,1195.15,1,0,1.0,9,15,0.0,0.8571428571428572
248,ACC000005,1419.82,3307.3239999999996,30366.78,0.4292957085547107,-0.26211311529120856,-0.26211311529120856,19,20,2.047619047619048,3,2568.38,1,0,1.0,18,13,0.0,0.9444444444444444
249,ACC000005,2109.04,2291.4961538461534,17699.42,0.92037684482258,-0.04095929236751631,-0.04095929236751631,13,13,1.4238095238095239,3,3067.48,2,0,1.0,12,16,0.0,0.0
250,ACC000005,1428.95,2363.3749999999995,17699.42,0.6046226265404349,-0.20185376277511402,-0.20185376277511402,12,12,1.314285714285714,2,1638.53,1,0,1.0,11,16,0.0,0.0
251,ACC000006,21748.4,10748.960638297873,80432.47,2.0233025993705676,0.5203934585079235,0.5203934585079235,7,47,-0.5666666666666667,0,0.0,0,0,1.0,6,11,0.0,0.9285714285714286
252,ACC000006,3395.42,21823.308571428573,80432.47,0.15558685745961262,-0.5822938856272187,-0.5822938856272187,7,7,0.7666666666666666,1,1123.89,1,0,1.0,7,17,1.0,0.0
253,ACC000006,3671.52,11953.891111111112,80432.47,0.3071401576167388,-0.3518733846355318,-0.3518733846355318,16,18,1.6857142857142855,3,4202.549999999999,2,0,1.0,16,14,0.0,1.0
254,ACC000006,2881.96,10919.982391304347,80432.47,0.26391617648531407,-0.3767865601940697,-0.3767865601940697,8,46,-0.39047619047619064,0,0.0,0,0,1.0,6,9,0.0,0.9375
255,ACC000006,1079.01,17521.005555555555,80432.47,0.06158379418228469,-0.5659735105414935,-0.5659735105414935,9,9,0.9857142857142858,0,0.0,0,0,1.0,9,17,1.0,0.0
256,ACC000006,1583.87,14064.499333333333,80432.47,0.11261474457510016,-0.4940722152059394,-0.4940722152059394,14,15,1.5,3,4078.52,2,0,1.0,14,15,0.0,1.0
257,ACC000006,80432.47,80432.47,80432.47,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,9,0.0,0.0
258,ACC000006,1647.23,11479.513333333334,80432.47,0.14349301683520846,-0.42736804959175323,-0.42736804959175323,18,30,1.5714285714285716,1,3787.45,0,0,1.0,18,11,0.0,0.9655172413793104
259,ACC000006,1496.85,13284.46,80432.47,0.11267676668829595,-0.47830633447148585,-0.47830633447148585,14,16,1.4666666666666668,3,4288.37,0,0,1.0,14,8,1.0,1.0
260,ACC000006,2108.32,71231.7,80432.47,0.029598058167922433,-7.512782082369192,-7.512782082369192,2,2,0.21904761904761905,1,62030.93,0,0,1.0,2,16,0.0,0.0
261,ACC000006,1121.83,12591.071176470588,80432.47,0.08909726458352536,-0.47651520722352414,-0.47651520722352414,15,17,1.5761904761904761,2,3080.72,1,0,1.0,15,13,0.0,1.0
262,ACC000006,23044.71,11162.342903225806,80432.47,2.064504754941752,0.5234741414783992,0.5234741414783992,19,31,1.680952380952381,1,1647.23,0,0,1.0,19,8,1.0,0.9666666666666667
263,ACC000006,3434.42,12857.463157894737,80432.47,0.26711490111415936,-0.40961795180935673,-0.40961795180935673,11,38,0.3047619047619048,1,2756.75,0,0,1.0,11,10,0.0,0.962962962962963
264,ACC000006,62030.93,80432.47,80432.47,0.7712175194918172,0.0,0.0,1,1,0.10952380952380952,1,80432.47,1,0,1.0,1,17,1.0,0.0
265,ACC000006,603.62,10800.730816326532,80432.47,0.05588695897203176,-0.4903499672687528,-0.4903499672687528,9,49,-0.3476190476190475,1,2286.26,0,0,1.0,8,14,0.0,0.9285714285714286
266,ACC000006,2286.26,10978.115625,80432.47,0.20825614140860355,-0.4144038684265637,-0.4144038684265637,8,48,-0.4571428571428573,1,21748.4,1,0,0.0,7,15,0.0,0.9333333333333333
267,ACC000006,46595.63,15876.806,80432.47,2.9348239186143608,1.0971808057778474,1.0971808057778474,10,10,1.0952380952380953,1,1079.01,0,0,1.0,10,8,1.0,0.0
268,ACC000006,1233.67,11578.080697674419,80432.47,0.10655220258119256,-0.4720634465620725,-0.4720634465620725,7,43,-0.43333333333333335,0,0.0,0,0,1.0,6,15,0.0,0.9375
269,ACC000006,750.14,11056.30956521739,80432.47,0.06784723198777862,-0.4787880129535479,-0.4787880129535479,17,23,1.6619047619047618,4,35453.56,3,0,1.0,17,15,0.0,1.0
270,ACC000006,1303.46,10626.885833333334,80432.47,0.1226568178526431,-0.44035096430205634,-0.44035096430205634,18,24,1.7714285714285716,1,750.14,0,0,1.0,18,13,0.0,1.0
271,ACC000006,79621.8,9588.867777777778,80432.47,8.303566369381347,3.470987093609353,3.470987093609353,18,27,1.6714285714285717,0,0.0,0,0,1.0,17,9,0.0,1.0
272,ACC000006,1441.78,12328.56725,80432.47,0.11694627370427005,-0.48296277942788773,-0.48296277942788773,7,40,-0.33333333333333326,0,0.0,0,0,1.0,7,13,0.0,0.9130434782608696
273,ACC000006,1211.08,11517.976842105263,80432.47,0.10514693826894672,-0.4484249253800343,-0.4484249253800343,16,19,1.6523809523809523,3,6290.2,3,0,1.0,16,16,0.0,1.0
274,ACC000006,1124.67,12615.846666666666,80432.47,0.08914740561737963,-0.5049642068556739,-0.5049642068556739,12,39,0.41428571428571415,1,3434.42,0,0,0.0,12,9,0.0,0.9615384615384616
